model_year,brand,type,miles_per_gallon,premium_version,msrp,collection_car
2006,Cadillac,Sedan,20.0,0,45000.0,0
2012,Lexus,Sedan,19.0,0,73800.0,0
2011,Jeep,SUV,16.0,1,32000.0,0
2011,Hyundai,SUV,26.0,0,24900.0,0
2009,Ford,Coupe,18.0,1,30000.0,0
2013,Mercedes-Benz,Sedan,20.0,1,51600.0,0
2003,Toyota,Sedan,20.0,1,32900.0,0
2022,Jeep,Pickup,22.0,0,43000.0,0
2014,Mazda,Convertible,27.0,1,29900.0,0
2015,BMW,Coupe,20.0,1,65000.0,1
2013,BMW,Sedan,28.0,0,40800.0,0
2020,Mercedes-Benz,Sedan,20.0,1,130000.0,0
2018,Land,SUV,24.0,0,41800.0,0
2006,Nissan,Coupe,20.0,0,29200.0,0
2017,Land,SUV,18.0,1,59995.0,0
2019,BMW,Coupe,20.0,1,70900.0,1
2019,Audi,Sedan,25.0,1,59800.0,0
2004,Toyota,Coupe,22.0,0,24200.0,0
2019,Chevrolet,Coupe,26.0,0,25300.0,0
2016,Mazda,SUV,22.0,1,36000.0,0
2021,Mercedes-Benz,Coupe,15.0,1,165000.0,1
2017,BMW,Sedan,28.0,0,34000.0,0
2011,INFINITI,Sedan,21.0,0,38000.0,0
2008,Nissan,Sedan,20.0,0,29000.0,0
2005,Mercedes-Benz,Sedan,18.0,1,77875.0,0
2017,Lexus,Sedan,25.0,0,40000.0,0
2017,Mitsubishi,SUV,24.0,0,20500.0,0
2018,Jeep,SUV,17.0,0,28445.0,0
2021,Jeep,SUV,19.0,0,35000.0,0
2018,Lincoln,SUV,21.0,1,60000.0,0
2011,Ford,Sedan,28.0,0,19000.0,0
2016,Acura,Sedan,25.0,1,30000.0,0
2022,Ford,Pickup,70.0,1,59999.0,0
2011,Dodge,Pickup,15.0,0,22995.0,0
2003,Acura,Sedan,28.0,0,19800.0,0
2021,RAM,Pickup,15.0,0,35000.0,0
2014,INFINITI,Sedan,20.0,0,41650.0,0
2022,Audi,Sedan,20.0,1,75000.0,0
2003,Porsche,Convertible,20.0,1,60000.0,0
2007,Nissan,SUV,20.0,0,32500.0,0
2022,Mercedes-Benz,Coupe,23.0,1,60000.0,0
2007,Chevrolet,SUV,15.0,1,55000.0,0
2018,Chevrolet,Pickup,18.0,0,32700.0,0
2019,Ford,SUV,20.0,0,34490.0,0
2019,Audi,SUV,21.0,1,72600.0,0
2015,Maserati,Sedan,15.0,1,77000.0,0
2020,Mazda,SUV,25.0,1,29000.0,0
2002,Jeep,SUV,18.0,0,23500.0,0
2011,INFINITI,SUV,20.0,0,45000.0,0
2014,Ford,Sedan,22.0,0,22000.0,0
2009,Lexus,Sedan,19.0,0,34250.0,0
2011,Mazda,Hatchback,20.0,1,28700.0,0
2022,Audi,SUV,22.0,1,38400.0,0
2011,Rolls-Royce,Sedan,12.0,0,245000.0,1
2011,Subaru,Sedan,20.0,0,23995.0,0
2018,Audi,SUV,21.0,1,70000.0,0
2017,Dodge,Sedan,18.0,1,42000.0,0
1997,Porsche,Convertible,20.0,0,40000.0,1
2024,Mercedes-Benz,Coupe,20.0,1,104900.0,0
2022,Chevrolet,Pickup,22.0,1,55000.0,0
2020,Mercedes-Benz,SUV,13.0,1,157000.0,1
2011,BMW,Sedan,19.0,1,42000.0,0
2016,Audi,SUV,20.0,1,35000.0,0
2019,Ford,SUV,21.0,1,74000.0,0
2011,Cadillac,Sedan,18.0,0,41000.0,0
2023,Porsche,Coupe,20.0,1,103000.0,1
2003,Porsche,Coupe,18.0,1,86900.0,1
2019,BMW,Sedan,30.0,1,42500.0,0
2003,Jeep,SUV,16.0,0,24000.0,0
2007,Ford,Pickup,17.0,0,30300.0,0
2012,Toyota,Sedan,26.0,0,18000.0,0
2011,Lexus,Sedan,20.0,0,35150.0,0
2015,BMW,Coupe,28.0,0,43900.0,0
2012,Chevrolet,SUV,15.0,1,62650.0,0
2014,Ford,Coupe,15.0,1,30400.0,0
2013,Hyundai,Sedan,29.0,0,22500.0,0
2015,Lexus,Coupe,20.0,0,41900.0,0
2015,Mercedes-Benz,Sedan,20.0,0,58900.0,0
2015,BMW,Sedan,18.0,1,84000.0,0
2016,Volkswagen,Sedan,30.0,0,21600.0,0
2019,Lexus,SUV,19.0,1,52900.0,0
2022,Dodge,Coupe,15.0,1,62500.0,1
2021,BMW,SUV,25.0,1,42600.0,0
2019,Toyota,SUV,21.0,1,40115.0,0
2018,Porsche,Coupe,18.0,1,150000.0,1
2011,Land,SUV,12.0,1,51100.0,0
2022,Mercedes-Benz,SUV,24.0,0,43000.0,0
2017,Jaguar,Coupe,18.0,1,102600.0,0
2012,Audi,Coupe,27.0,1,39400.0,0
2018,Jeep,SUV,21.0,0,38345.0,0
2011,Lexus,Sedan,16.0,1,80000.0,0
2022,Mercedes-Benz,SUV,20.0,1,80000.0,0
2011,Nissan,Sedan,26.0,0,14500.0,0
2017,GMC,Pickup,20.0,1,40000.0,0
2019,Land,SUV,18.0,1,91900.0,0
2007,Chevrolet,Pickup,14.0,1,34000.0,0
2018,Tesla,Sedan,133.0,1,54900.0,0
2021,Chevrolet,Coupe,19.0,1,59900.0,1
2011,Lexus,SUV,18.0,1,60000.0,0
2018,Lexus,Sedan,22.0,0,38450.0,0
2019,Ford,SUV,0.0,1,60000.0,0
2013,Nissan,SUV,28.0,0,22000.0,0
2018,Mercedes-Benz,Coupe,15.0,1,162900.0,1
2020,BMW,Coupe,20.0,1,70800.0,0
2011,GMC,SUV,16.0,0,38500.0,0
2021,Ford,SUV,18.0,1,48000.0,1
2016,Bentley,Coupe,18.0,1,232600.0,0
2017,Porsche,Coupe,18.0,1,136000.0,1
2012,Jeep,SUV,17.0,0,30995.0,0
2021,Chevrolet,Convertible,15.0,1,85000.0,1
2022,Mercedes-Benz,Sedan,29.0,0,33600.0,0
2006,Porsche,SUV,20.0,0,43000.0,0
2019,Lexus,SUV,20.0,0,43350.0,0
2023,Land,SUV,24.0,1,59000.0,0
2017,Tesla,SUV,90.0,1,85000.0,0
2000,Mercedes-Benz,Sedan,18.0,1,66525.0,0
2015,Cadillac,SUV,15.0,1,85000.0,0
2020,Mercedes-Benz,Sedan,24.0,0,35000.0,0
2018,Lincoln,SUV,24.0,1,38000.0,0
2018,Porsche,Sedan,96.0,1,103800.0,0
2018,Subaru,Sedan,20.0,1,30000.0,0
2004,Jeep,SUV,18.0,0,20800.0,0
2011,Jeep,SUV,18.0,1,43000.0,0
2012,Chevrolet,SUV,18.0,1,57755.0,0
2018,Mercedes-Benz,Sedan,20.0,0,55350.0,0
2015,Mazda,Sedan,30.0,0,18500.0,0
2016,Mercedes-Benz,SUV,21.0,0,52900.0,0
2022,Tesla,SUV,115.0,1,54990.0,0
2017,Mercedes-Benz,SUV,18.0,1,67400.0,0
2009,Ford,Coupe,15.0,1,30000.0,0
2010,Dodge,Coupe,14.0,1,46000.0,0
2023,GMC,Pickup,20.0,1,80000.0,0
2014,Honda,SUV,20.0,1,30000.0,0
2020,Dodge,Coupe,15.0,1,39995.0,0
2018,Land,SUV,14.0,1,114600.0,1
2021,Audi,Coupe,14.0,1,208000.0,1
2018,Chevrolet,SUV,22.0,1,75800.0,0
2017,Land,SUV,22.0,1,70600.0,0
2014,Audi,Sedan,24.0,1,31900.0,0
2018,Mercedes-Benz,Sedan,24.0,1,52500.0,0
2023,Ford,Pickup,20.0,0,41000.0,0
2021,Ford,SUV,17.0,1,79910.0,0
2001,Toyota,SUV,13.0,0,40800.0,0
2020,Land,SUV,24.0,1,100000.0,0
2021,Mercedes-Benz,Sedan,18.0,1,109800.0,0
2001,BMW,Sedan,18.0,1,80000.0,0
2019,INFINITI,SUV,14.0,1,64900.0,0
2018,Mercedes-Benz,Coupe,17.0,1,111200.0,1
2021,Maserati,Sedan,20.0,1,115000.0,0
2011,Mercedes-Benz,Sedan,15.0,1,137800.0,0
2019,Acura,Sedan,20.0,1,45750.0,0
2015,BMW,Sedan,22.0,1,71000.0,0
2020,Dodge,SUV,20.0,0,39600.0,0
2023,Rolls-Royce,SUV,12.0,1,335000.0,1
2011,Ford,Coupe,25.0,1,30000.0,0
2020,Kia,SUV,20.0,1,40000.0,0
2018,Ford,SUV,20.0,1,45000.0,0
2019,Porsche,SUV,25.0,0,52000.0,0
2011,BMW,Sedan,18.0,1,120000.0,1
2006,Lexus,SUV,20.0,0,38000.0,0
2017,Ford,Coupe,15.0,1,42785.0,0
2012,GMC,SUV,20.0,0,31075.0,0
2018,Ford,SUV,20.0,1,74100.0,0
2022,Audi,Sedan,23.0,1,86900.0,0
2020,BMW,Sedan,26.0,1,75000.0,0
2015,BMW,SUV,24.0,0,35000.0,0
2012,Honda,Sedan,28.0,0,23800.0,0
2017,Acura,Sedan,25.0,1,29900.0,0
2022,Chevrolet,Coupe,16.0,1,42995.0,0
2011,Mercedes-Benz,Convertible,16.0,1,148700.0,0
2022,Nissan,Sedan,28.0,0,28000.0,0
2021,Hyundai,SUV,25.0,0,30500.0,0
2019,Land,SUV,25.0,1,42000.0,0
2021,Chevrolet,Pickup,18.0,1,46200.0,0
2001,BMW,Coupe,20.0,1,45000.0,1
2020,Audi,SUV,20.0,1,75000.0,0
2017,Porsche,Sedan,22.0,1,149000.0,0
2021,BMW,Sedan,16.0,1,155000.0,0
2022,Chevrolet,Coupe,16.0,1,74900.0,1
2014,Audi,Coupe,18.0,1,59000.0,0
2016,Mercedes-Benz,Convertible,22.0,1,109800.0,0
2014,Buick,SUV,18.0,0,40000.0,0
2011,Ford,Pickup,12.0,1,35000.0,0
2020,Audi,Sedan,18.0,1,80000.0,0
2011,Honda,Minivan,18.0,0,37995.0,0
2020,Ford,Coupe,12.0,1,70000.0,1
1999,Lexus,SUV,20.0,0,35000.0,0
2020,Jeep,Pickup,20.0,1,43000.0,0
2012,Chevrolet,SUV,18.0,0,46740.0,0
2021,Kia,SUV,23.0,0,29000.0,0
2020,Ford,SUV,18.0,1,75300.0,0
2018,Toyota,SUV,13.0,0,62940.0,0
2008,Volkswagen,Coupe,22.0,0,19699.0,0
2023,Tesla,SUV,100.0,1,99990.0,0
2015,Land,SUV,20.0,1,38000.0,0
2010,Ford,Minivan,15.0,0,35000.0,0
2020,Land,SUV,18.0,1,215000.0,0
2021,Tesla,Sedan,102.0,1,119990.0,0
2001,Ford,SUV,12.0,0,49700.0,0
2016,Ford,Coupe,15.0,1,42000.0,0
2003,Honda,SUV,18.0,0,29000.0,0
2015,Nissan,Pickup,19.0,0,29000.0,0
2021,Chevrolet,Coupe,19.0,0,59995.0,0
2008,BMW,Sedan,15.0,1,90000.0,0
2007,Hummer,SUV,18.0,0,29000.0,0
2009,Dodge,Pickup,12.0,1,45000.0,1
2006,Chrysler,Sedan,20.0,0,28000.0,0
2020,Mercedes-Benz,SUV,22.0,1,74900.0,0
2023,BMW,SUV,25.0,1,46000.0,0
2019,Land,SUV,22.0,1,83500.0,0
2016,BMW,Coupe,28.0,1,40000.0,0
2013,Audi,Sedan,20.0,1,49400.0,0
2015,Toyota,SUV,20.0,1,43000.0,0
2014,Land,SUV,19.0,1,62950.0,0
2008,Chevrolet,Coupe,16.0,1,32000.0,1
2014,Chevrolet,Sedan,24.0,1,21000.0,0
2022,INFINITI,SUV,17.0,1,84900.0,0
2020,BMW,Coupe,15.0,1,130000.0,0
2021,Cadillac,SUV,16.0,1,86500.0,0
2005,Lincoln,Sedan,18.0,0,48760.0,0
2015,BMW,SUV,21.0,1,57500.0,0
2014,BMW,Convertible,24.0,0,50000.0,0
2016,Audi,Sedan,24.0,0,74600.0,0
2018,Tesla,Sedan,102.0,1,140000.0,1
2018,Mercedes-Benz,Sedan,25.0,1,41000.0,0
2022,Jeep,SUV,21.0,1,59240.0,0
2001,Mazda,SUV,18.0,0,25000.0,0
2002,Mercedes-Benz,Convertible,15.0,1,86800.0,1
2015,Porsche,Coupe,21.0,1,110000.0,1
2009,Porsche,Convertible,20.0,1,104000.0,1
2011,Lexus,Sedan,20.0,0,36150.0,0
2005,Chrysler,Sedan,20.0,0,20000.0,0
2022,Chevrolet,Pickup,20.0,1,56000.0,0
2021,Audi,SUV,25.0,1,49000.0,0
2022,Chevrolet,Coupe,16.0,0,42200.0,0
2022,Maserati,SUV,18.0,1,86700.0,1
2010,INFINITI,Sedan,19.0,0,40450.0,0
2018,Toyota,SUV,21.0,1,40000.0,0
2022,Jeep,SUV,22.0,1,47000.0,0
2015,Ford,Pickup,18.0,1,45000.0,0
2016,Cadillac,Sedan,26.0,0,37200.0,0
2019,Mercedes-Benz,Coupe,19.0,1,82500.0,0
2022,Ford,SUV,20.0,1,47500.0,0
2018,Lincoln,Sedan,0.0,0,0.0,0
2016,Mercedes-Benz,Minivan,18.0,0,40000.0,0
2018,Ford,SUV,24.0,0,34000.0,0
2019,Cadillac,Sedan,27.0,0,46490.0,0
2021,Mercedes-Benz,Sedan,27.0,1,43200.0,0
2017,Mercedes-Benz,SUV,24.0,0,40600.0,0
2013,BMW,Sedan,15.0,1,95300.0,1
2015,Cadillac,Sedan,26.0,0,34800.0,0
2006,Dodge,Pickup,15.0,0,29000.0,0
2019,RAM,Pickup,15.0,0,50000.0,0
2014,Porsche,SUV,18.0,0,82300.0,0
2022,Nissan,SUV,20.0,0,38000.0,0
2020,Audi,SUV,24.0,1,57000.0,0
2017,Acura,Sedan,24.0,1,45000.0,0
2019,Toyota,SUV,17.0,0,44000.0,0
2015,Hyundai,Sedan,27.0,0,23000.0,0
2020,Toyota,SUV,20.0,1,40000.0,0
2019,Aston,Coupe,15.0,1,316300.0,1
2022,Tesla,SUV,108.0,1,61990.0,0
2023,Kia,SUV,20.0,0,43800.0,0
2016,Ford,SUV,20.0,1,40820.0,0
2022,Audi,SUV,24.0,1,55000.0,0
2018,Dodge,Coupe,15.0,1,39000.0,0
2023,Ford,SUV,18.0,1,54000.0,0
2019,Mercedes-Benz,Coupe,18.0,1,70000.0,0
2022,Porsche,Coupe,22.0,1,123000.0,0
2018,Audi,SUV,19.0,1,72000.0,0
2015,BMW,Coupe,22.0,1,43000.0,0
2015,FIAT,Hatchback,34.0,0,19500.0,0
2022,Mercedes-Benz,Sedan,25.0,0,43100.0,0
2022,Genesis,SUV,24.0,1,48900.0,0
2023,Land,SUV,18.0,1,104000.0,0
2022,Mercedes-Benz,Minivan,20.0,0,33900.0,0
2020,BMW,Coupe,18.0,1,73800.0,1
2011,Chrysler,Sedan,18.0,0,35000.0,0
2004,RAM,Pickup,15.0,0,19600.0,0
2016,Toyota,SUV,20.0,1,41000.0,0
2023,BMW,Coupe,20.0,1,62000.0,0
2023,Land,SUV,18.0,1,115000.0,0
2017,Porsche,SUV,14.0,1,165600.0,1
2020,Subaru,SUV,26.0,1,35895.0,0
2016,Buick,Sedan,25.0,0,24000.0,0
2016,Ford,Pickup,20.0,0,30000.0,0
2007,Ford,Convertible,20.0,1,40995.0,1
2004,BMW,Sedan,24.0,0,25000.0,0
2018,Kia,Sedan,22.0,1,52500.0,0
2015,Audi,Sedan,20.0,1,60000.0,0
2002,BMW,Coupe,20.0,1,50000.0,1
2010,Chevrolet,SUV,15.0,1,42000.0,0
2020,Alfa,SUV,24.0,0,45490.0,0
2020,Toyota,SUV,25.0,0,33000.0,0
2013,Chevrolet,SUV,20.0,1,60850.0,0
2015,Tesla,Sedan,0.0,1,134500.0,0
2021,Lexus,Coupe,17.0,0,92600.0,0
2007,Jeep,SUV,15.0,0,25000.0,0
2018,Mercedes-Benz,Minivan,20.0,0,35000.0,0
2011,Honda,SUV,18.0,0,33930.0,0
2019,Ford,SUV,17.0,1,77780.0,0
2021,Ford,SUV,17.0,1,74995.0,0
2021,Audi,Coupe,15.0,1,208000.0,0
2022,Jeep,SUV,20.0,0,35000.0,0
2019,Mercedes-Benz,Sedan,15.0,1,162900.0,0
2011,Toyota,SUV,17.0,0,29000.0,0
2017,Jaguar,Coupe,20.0,1,90600.0,0
2019,Chevrolet,SUV,15.0,1,74900.0,0
2018,Ford,SUV,22.0,1,75000.0,0
2015,Acura,Sedan,25.0,1,29200.0,0
2022,Lexus,SUV,30.0,1,56240.0,0
2023,Rivian,SUV,74.0,1,74900.0,0
2021,Honda,SUV,20.0,0,39000.0,0
2020,Land,SUV,20.0,1,70000.0,0
2019,BMW,Sedan,23.0,1,141700.0,1
2008,Dodge,Sedan,14.0,1,39690.0,1
2018,Mercedes-Benz,Minivan,21.0,0,31990.0,0
2019,Audi,Coupe,22.0,1,115000.0,1
2005,BMW,Convertible,22.0,0,31900.0,0
2012,Mazda,Sedan,28.0,0,24000.0,0
2011,Mercedes-Benz,Sedan,18.0,1,65000.0,0
2016,Lincoln,Sedan,22.0,1,42000.0,0
2015,Chevrolet,Pickup,18.0,0,34400.0,0
2013,Chevrolet,Pickup,18.0,0,32000.0,0
2019,Mercedes-Benz,Sedan,21.0,1,100000.0,0
2022,Ford,Pickup,20.0,1,70000.0,0
2023,Acura,Sedan,22.0,0,42900.0,0
2007,Jeep,SUV,18.0,0,23345.0,0
2010,MINI,Hatchback,28.0,0,19800.0,0
2007,Ford,Coupe,18.0,1,29000.0,0
2010,Ford,Coupe,15.0,1,49000.0,1
2020,Porsche,Sedan,80.0,1,104000.0,0
2020,Audi,Sedan,22.0,1,87000.0,0
2018,Mercedes-Benz,SUV,13.0,1,124900.0,1
2001,Chevrolet,Coupe,19.0,0,23000.0,0
1993,Porsche,Convertible,20.0,0,40000.0,1
2012,Jeep,SUV,16.0,1,29000.0,0
2012,Audi,Coupe,18.0,1,58300.0,0
2022,Kia,Sedan,29.0,0,28690.0,0
2020,Mercedes-Benz,SUV,13.0,1,157000.0,1
2020,Jaguar,SUV,22.0,1,68900.0,0
2020,Kia,Sedan,30.0,0,24000.0,0
2012,BMW,Sedan,30.0,0,36000.0,0
2019,Ford,Pickup,18.0,0,40000.0,0
2004,Ford,Pickup,12.0,0,26850.0,0
2021,Kia,Sedan,29.0,0,27190.0,0
2019,GMC,SUV,22.0,1,52700.0,0
2023,INFINITI,SUV,17.0,1,83850.0,0
2007,Toyota,Convertible,21.0,1,30000.0,0
2021,Jeep,Pickup,22.0,1,41790.0,0
2018,Jaguar,Sedan,24.0,1,61900.0,0
2007,Ford,SUV,14.0,0,28395.0,0
2021,Hyundai,SUV,21.0,0,42000.0,0
2015,Ford,Pickup,19.0,0,27000.0,0
2017,Ford,Pickup,20.0,1,45000.0,0
2019,INFINITI,SUV,20.0,1,46900.0,0
2018,Chevrolet,Sedan,26.0,0,19800.0,0
2018,Audi,Sedan,24.0,1,85000.0,0
2015,MINI,Hatchback,25.0,0,23900.0,0
1994,Toyota,SUV,14.0,0,35000.0,0
1998,Jeep,SUV,20.0,0,21000.0,0
2020,Land,SUV,19.0,1,83750.0,0
2014,BMW,Sedan,20.0,1,42000.0,1
2018,Volkswagen,SUV,20.0,1,49000.0,0
2022,Nissan,Minivan,16.0,0,41550.0,0
2006,Porsche,Coupe,19.0,0,76000.0,1
2003,Jeep,SUV,16.0,0,19545.0,0
2022,Kia,Sedan,25.0,0,26500.0,0
2023,BMW,SUV,22.0,1,83000.0,0
2010,Dodge,Pickup,14.0,0,24000.0,0
2021,Lamborghini,SUV,14.0,1,207326.0,0
2023,Maserati,SUV,13.0,1,130000.0,0
2023,Nissan,Coupe,20.0,1,115000.0,1
2001,Mercedes-Benz,Convertible,18.0,1,40000.0,0
2017,Mercedes-Benz,SUV,18.0,1,104000.0,0
2020,Ford,Pickup,15.0,1,60000.0,0
2019,BMW,Sedan,19.0,1,157800.0,0
2020,Rolls-Royce,SUV,12.0,1,325000.0,1
2020,Ford,Coupe,15.0,1,100000.0,1
2014,Mercedes-Benz,Sedan,18.0,1,63000.0,0
1997,Jaguar,Coupe,18.0,0,70000.0,1
2011,BMW,Sedan,20.0,1,60000.0,0
2021,Cadillac,SUV,16.0,1,102000.0,0
2020,RAM,Pickup,22.0,1,40000.0,0
2012,Mercedes-Benz,Sedan,17.0,1,73500.0,0
2018,Cadillac,Sedan,30.0,0,68790.0,0
2005,Ford,Coupe,20.0,1,25000.0,0
2021,Ford,SUV,20.0,0,45840.0,0
2016,Dodge,Coupe,13.0,1,64000.0,1
2022,Audi,Sedan,20.0,1,116500.0,1
2022,Ford,Pickup,18.0,0,43000.0,0
2016,BMW,Coupe,15.0,1,113000.0,0
2019,Ford,Hatchback,22.0,1,36000.0,1
2011,Porsche,Coupe,20.0,0,52000.0,1
2017,Mercedes-Benz,Sedan,19.0,1,67600.0,0
2019,Audi,Coupe,76.0,0,147700.0,1
2017,Mercedes-Benz,SUV,13.0,1,148900.0,1
2021,Mercedes-Benz,Sedan,20.0,1,110000.0,0
2013,Dodge,Pickup,14.0,0,45000.0,0
2023,Ford,SUV,20.0,0,30000.0,0
2013,GMC,SUV,15.0,1,50000.0,0
2020,BMW,Sedan,20.0,1,94000.0,0
2021,BMW,Sedan,20.0,1,99900.0,1
2016,Volkswagen,SUV,23.0,0,49300.0,0
2016,Toyota,Pickup,13.0,0,35000.0,0
2005,Chrysler,Sedan,20.0,0,35000.0,0
2007,Mercedes-Benz,Convertible,19.0,0,52300.0,0
2010,Cadillac,SUV,25.0,1,51000.0,0
2008,Land,SUV,12.0,1,71400.0,0
2022,BMW,Sedan,18.0,1,75000.0,0
2021,Ford,Minivan,14.0,0,40000.0,0
2019,Mercedes-Benz,Sedan,21.0,1,74500.0,0
2014,Mercedes-Benz,Sedan,20.0,0,59700.0,0
2013,Cadillac,SUV,14.0,1,75000.0,0
2020,Toyota,Pickup,13.0,0,38700.0,0
2015,Porsche,SUV,14.0,1,164000.0,1
2019,BMW,SUV,24.0,1,38000.0,0
2012,Audi,Hatchback,30.0,1,30000.0,0
2005,Porsche,Coupe,20.0,0,80000.0,0
2018,Land,SUV,24.0,1,64900.0,0
2016,Lincoln,Sedan,31.0,1,45400.0,0
2018,Porsche,Convertible,22.0,1,71300.0,0
2015,Chevrolet,SUV,18.0,1,67180.0,0
2015,Toyota,SUV,21.0,1,40490.0,0
2023,Audi,Sedan,17.0,1,120000.0,1
2020,Toyota,Pickup,20.0,0,32000.0,0
2015,Ford,Coupe,19.0,0,24000.0,0
2021,Dodge,SUV,21.0,0,34790.0,0
2022,Toyota,Coupe,24.0,1,51500.0,0
2006,BMW,Coupe,22.0,1,35000.0,0
2019,Mercedes-Benz,Sedan,23.0,1,60000.0,0
2006,BMW,Sedan,14.0,1,90000.0,1
2009,Ford,Coupe,17.0,0,34595.0,0
2021,Kia,SUV,26.0,0,30790.0,0
2020,Cadillac,Sedan,15.0,1,120000.0,0
2020,Porsche,Coupe,22.0,1,113300.0,1
2005,Dodge,Pickup,15.0,0,35000.0,0
2008,Toyota,Pickup,20.0,0,20000.0,0
2021,Audi,Sedan,25.0,1,63200.0,0
2021,Ford,Pickup,20.0,0,29100.0,0
2022,Chevrolet,Pickup,16.0,1,70000.0,0
2021,Mazda,SUV,25.0,0,25850.0,0
2011,Chrysler,Minivan,17.0,0,29995.0,0
2017,RAM,Pickup,10.0,0,57000.0,0
2018,Ford,SUV,20.0,1,52000.0,0
1993,Ford,Pickup,14.0,0,20000.0,0
2015,Cadillac,Sedan,18.0,1,61000.0,0
2014,Ford,SUV,20.0,0,32995.0,0
2020,Jeep,Pickup,17.0,1,43300.0,0
2019,Porsche,SUV,20.0,1,85000.0,0
2016,Maserati,Sedan,17.0,1,74900.0,0
2011,Ford,Pickup,15.0,1,38000.0,0
2023,Ford,Pickup,15.0,1,70000.0,0
2015,MINI,SUV,25.0,1,26000.0,0
2015,Audi,Sedan,27.0,1,38500.0,0
2009,Audi,Sedan,18.0,0,54100.0,1
2021,Mazda,SUV,25.0,1,29000.0,0
2018,Land,SUV,22.0,1,71500.0,0
2023,Toyota,Pickup,18.0,0,46300.0,0
2016,Subaru,Sedan,18.0,0,34995.0,0
2010,Mercedes-Benz,Sedan,20.0,0,55950.0,0
2016,Audi,Sedan,30.0,1,56000.0,0
2017,Mercedes-Benz,Sedan,25.0,1,42000.0,0
2012,Toyota,SUV,17.0,0,30500.0,0
2022,Toyota,Pickup,21.0,0,35400.0,0
2022,Ford,SUV,17.0,1,75300.0,0
2003,MINI,Hatchback,25.0,1,20000.0,0
2001,Jeep,SUV,15.0,0,20000.0,0
2010,Ford,Sedan,20.0,1,40000.0,0
2020,Mercedes-Benz,Sedan,29.0,1,42500.0,0
2015,Lexus,SUV,22.0,1,45000.0,0
2022,Mercedes-Benz,Sedan,22.0,1,60000.0,0
2021,Cadillac,SUV,15.0,1,100595.0,0
2021,Tesla,Sedan,130.0,1,39990.0,0
2013,Lexus,Sedan,18.0,1,80000.0,0
2015,Nissan,Sedan,24.0,1,28700.0,0
2001,Honda,Convertible,20.0,0,30000.0,1
2016,Audi,Sedan,25.0,1,68000.0,0
1997,Jeep,SUV,15.0,0,20000.0,1
2015,Hyundai,Coupe,18.0,0,25000.0,0
2007,Honda,SUV,17.0,0,32980.0,0
2014,Dodge,Pickup,15.0,0,30995.0,0
2017,Ford,Minivan,14.0,0,38500.0,0
2020,Chevrolet,SUV,16.0,0,49000.0,0
2016,BMW,Sedan,20.0,1,60000.0,0
2004,Mercedes-Benz,Sedan,15.0,1,80000.0,0
2021,Jeep,Pickup,22.0,1,45000.0,0
2009,Subaru,Sedan,20.0,1,34000.0,0
2017,Chevrolet,Coupe,26.0,0,25000.0,0
2021,Audi,Sedan,24.0,1,59300.0,0
2018,Chevrolet,Sedan,22.0,0,29170.0,0
2021,Porsche,SUV,19.0,1,69350.0,0
2020,Land,SUV,20.0,1,82900.0,0
2013,Audi,Sedan,26.0,1,28700.0,0
2014,INFINITI,SUV,20.0,0,61000.0,0
2020,BMW,Coupe,15.0,1,130000.0,1
2005,Mitsubishi,Sedan,17.0,0,29995.0,1
2010,GMC,SUV,20.0,0,30000.0,0
2009,Porsche,Convertible,18.0,1,132600.0,1
2015,Toyota,Pickup,13.0,0,33150.0,0
2023,Tesla,SUV,129.0,1,59990.0,0
2004,Chevrolet,Pickup,14.0,1,37000.0,0
2015,Mercedes-Benz,SUV,13.0,1,122600.0,0
2017,Lamborghini,Coupe,12.0,1,493100.0,1
2009,Land,SUV,12.0,1,101500.0,1
2020,Porsche,SUV,19.0,1,67500.0,0
2018,Audi,SUV,21.0,1,61000.0,0
2020,Mercedes-Benz,Coupe,18.0,1,115900.0,1
2010,Chevrolet,SUV,15.0,1,55000.0,0
2002,Mercedes-Benz,Convertible,18.0,1,86850.0,1
2003,Jeep,SUV,20.0,0,22000.0,0
1997,Hummer,SUV,10.0,0,50000.0,0
2021,Land,SUV,18.0,1,60000.0,0
2022,Chevrolet,Convertible,18.0,1,70300.0,1
2004,Rolls-Royce,Sedan,12.0,1,255000.0,0
2015,Porsche,Coupe,18.0,1,130000.0,1
2021,Mercedes-Benz,SUV,13.0,1,131750.0,1
2011,Toyota,SUV,22.0,0,24000.0,0
2016,Chevrolet,SUV,22.0,1,66900.0,0
2021,GMC,Pickup,20.0,1,70000.0,0
2022,Mitsubishi,SUV,24.0,0,25000.0,0
2010,Scion,Hatchback,24.0,0,17000.0,0
2019,Chevrolet,Pickup,18.0,0,40000.0,0
2018,Rivian,SUV,70.0,1,74900.0,0
2012,Chevrolet,Minivan,17.0,0,26000.0,0
2014,Mercedes-Benz,Sedan,22.0,1,53000.0,0
2004,BMW,Sedan,20.0,1,36000.0,0
2011,Nissan,SUV,17.0,1,30300.0,0
2005,Lexus,SUV,16.0,0,56000.0,0
2019,Audi,Sedan,24.0,1,70900.0,0
2021,Nissan,SUV,15.0,1,68000.0,0
2015,Kia,Sedan,25.0,0,22000.0,0
2023,Porsche,Coupe,21.0,1,120000.0,1
2021,Buick,SUV,18.0,1,60000.0,0
2007,Dodge,Pickup,16.0,0,28870.0,0
2016,Jeep,SUV,21.0,0,31240.0,0
